output,parameter,increment,steps,fd,oti,rel_error,plateau_spread,weighted_fd,float32_floor_rel,weighted_error
tip_region_U,nu,39,0.02/0.01,0.002088646094004313,0.002087104891851885,0.004547237683096019,0.004756242568370989,0.000918086188752407,0.006492271151185461,4.174756113824949e-06
tip_region_U,nu,40,0.02/0.01,0.0021010637283325195,0.002099568928748062,0.004383659977983925,0.004728132387706864,0.0009004558989057522,0.006619385230062137,3.947292485972685e-06
e1_ip1_S11,nu,1,0.01/0.005,-3.4001668294270835,-3.400238751036092,2.1152376520446386e-05,0.0,0.02817623274706257,0.0004230845571901696,5.959942839935989e-07
e1_ip1_S11,nu,2,0.01/0.005,-6.800333658854167,-6.800477502072226,2.1152376526715575e-05,0.0,0.02817623274706257,0.0004230845571901696,5.95994284170241e-07
e1_ip1_S11,nu,3,0.02/0.01,-10.201772054036459,-10.200716506445332,0.00010346708253587147,0.0,0.028179745117138246,0.00021151591161532724,2.915676013874764e-06
e1_ip1_S11,nu,4,0.01/0.005,-13.600667317708334,-13.60095500414397,2.115237649119018e-05,0.0,0.02817623274706257,0.0004230845571901696,5.959942831692693e-07
e1_ip1_S11,nu,5,0.01/0.005,-17.003377278645832,-17.001193501843147,0.00012843194424836096,0.00014956625785208925,0.028180447591153377,0.00042302127801619566,3.6192696739208686e-06
e1_ip1_S11,nu,6,0.02/0.01,-20.403544108072918,-20.401433012890664,0.00010346708253587147,0.0,0.028179745117138246,0.00021151591161532724,2.915676013874764e-06
e1_ip1_S11,nu,7,0.02/0.01,-22.78900146484375,-22.787298229842406,7.473934318584704e-05,0.00011159468809289874,0.026941825860256317,0.00022123461522077984,2.0136143690230258e-06
e1_ip1_S11,nu,8,0.02/0.01,-30.237833658854164,-30.24464835848437,0.000225369968863801,0.0,0.03301189905433264,0.00018055503161841827,7.439890662009889e-06
e1_ip1_S11,nu,9,0.02/0.01,-24.444580078125,-24.446160808599302,6.46658878675784e-05,0.0,0.026795938391420752,0.00022243910216808915,1.7327831473261535e-06
e1_ip1_S11,nu,10,0.02/0.01,-22.9339599609375,-22.95665519161321,0.0009895905772210436,0.0011088933244622384,0.025252366856349705,0.0002360358738428633,2.4989504293572657e-05
e1_ip1_S11,nu,11,0.02/0.01,-25.980631510416668,-25.90640358964663,0.002857048364674183,0.0016640563821456083,0.028571204834507393,0.00020861789035722436,8.162931404920045e-05
e1_ip1_S11,nu,12,0.02/0.01,-23.157755533854168,-23.161374157482328,0.0001562596868625753,0.0,0.025377097651495366,0.0002348757355704874,3.965417332503661e-06
e1_ip1_S11,nu,13,0.02/0.01,-22.511800130208332,-22.51149876857687,1.3386829561298024e-05,0.00022593764121097315,0.024559112329584395,0.00024269869356633743,3.2876865093291915e-07
e1_ip1_S11,nu,14,0.01/0.005,-20.090738932291668,-20.08945784840637,6.37648963344083e-05,0.0005063291139241095,0.021814047340790316,0.0005464794665952272,1.3909704673193693e-06
e1_ip1_S11,nu,15,0.02/0.01,-18.442789713541668,-18.43952364106508,0.00017709210630917485,0.0005515719801432803,0.019927099569440557,0.00029911349902018877,3.52893203538488e-06
e1_ip1_S11,nu,16,0.02/0.01,-16.743977864583332,-16.738362123426555,0.00033538871122469545,0.0004556500607533415,0.018001906495954054,0.000331101846289374,6.037636219265502e-06
e1_ip1_S11,nu,17,0.01/0.005,-15.096028645833332,-15.093467878198226,0.00016963187439454722,0.0,0.016150378744882673,0.0007381207056122649,2.739619018676303e-06
